"","p1","p2","p3","p4","p5","p6","p7","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","subject_id","session_id","trial_n","free_param","type","AIC","cAIC"
"L-BFGS-B1862",0.395527899580464,12.6818329141828,1.0023901895225,1.55291826826975,0.0606039314073713,2.67173018349433,1.00088148065008,289.783139634739,91,91,NA,0,FALSE,FALSE,38.8099999999977,177,48,631,7,"fit_glaze_osc_zeta_v4_mouse",593.566279269478,593.746054550377
"L-BFGS-B1863",0.366025243947485,7.21236309510306,1.00903609647531,0.960016952443923,0.0250000000000004,3.14232117538907,0.999,295.126042017134,20,20,NA,0,FALSE,FALSE,7.71000000002095,177,49,570,7,"fit_glaze_osc_zeta_v4_mouse",604.252084034268,604.451372290496
"L-BFGS-B1864",0.528593720980115,19.4160137363632,1.0130905715498,1.57768447493743,0.2,2.70234887008121,1.001,172.669052081859,113,113,NA,1,FALSE,TRUE,35.1000000000058,177,50,464,7,"fit_glaze_osc_zeta_v4_mouse",359.338104163718,359.583718198805
"L-BFGS-B1865",0.448910291594609,2.64801297117127,0.887619726470648,0.742532975579838,0.0263662194431613,1.56144398338894,0.999,156.079528319903,119,119,NA,1,FALSE,FALSE,24.390000000014,178,4,312,7,"fit_glaze_osc_zeta_v4_mouse",326.159056639806,326.527477692437
"L-BFGS-B1866",0.397298365042954,3.09046884910824,0,0.755393448315269,0.0654399841986931,1.74146991711912,1.001,211.447752902471,90,90,NA,0,FALSE,TRUE,27.820000000007,178,5,467,7,"fit_glaze_osc_zeta_v4_mouse",436.895505804942,437.139514519539
"L-BFGS-B1867",0.322656442962547,3.07291169718067,3.00047464375834,0.349523368890499,0.2,3.54465788833302,1.001,206.396463712739,109,109,NA,1,FALSE,TRUE,31.8699999999953,178,6,438,7,"fit_glaze_osc_zeta_v4_mouse",426.792927425477,427.053392541757
"L-BFGS-B1868",0.466598537920063,5.39700848485024,0.999264353970633,0.878390521572441,0.121579055312725,3.18716862928677,1.00008967855264,210.699532958001,85,85,NA,0,FALSE,FALSE,28.320000000007,178,7,496,7,"fit_glaze_osc_zeta_v4_mouse",435.399065916003,435.628574112724
"L-BFGS-B1869",0.629405512218901,2.88661753540086,3.683540162708,0,0.0325239959193791,3.77097702495191,1.001,220.890435294789,108,108,NA,0,FALSE,FALSE,29.1699999999837,178,8,406,7,"fit_glaze_osc_zeta_v4_mouse",455.780870589577,456.062277624753
"L-BFGS-B1870",0.406108387513229,14.0612917064833,0.824821388307202,1.83574677006739,0.140475711429232,2.88667276595442,1.001,250.718261690272,87,87,NA,52,FALSE,FALSE,31.859999999986,178,9,547,7,"fit_glaze_osc_zeta_v4_mouse",515.436523380544,515.644315588336
"L-BFGS-B1871",0.505919103206179,4.04891625108404,1.00587748961758,0.614725568342065,0.0277804557244531,3.19739935152038,0.999,353.292145669477,69,69,NA,0,FALSE,FALSE,30.2200000000012,178,10,642,7,"fit_glaze_osc_zeta_v4_mouse",720.584291338954,720.760947490374
"L-BFGS-B1872",0.471947774074758,6.5143138574719,1.02638352508291,0.198028398330655,0.177464582242358,3.10851450506993,1.00098969463276,218.221982987947,59,59,NA,0,FALSE,FALSE,17.4400000000023,178,11,442,7,"fit_glaze_osc_zeta_v4_mouse",450.443965975894,450.702030492023
"L-BFGS-B1873",0.585687107910054,4.05992978378127,2.85412725474104,0.27205208767309,0.2,4.02336313478684,0.999,362.203931978051,109,109,NA,1,FALSE,TRUE,50.2400000000198,178,12,674,7,"fit_glaze_osc_zeta_v4_mouse",738.407863956102,738.57603212427
"L-BFGS-B1874",0.469552873251698,8.62124407778952,1.13176130739608,0.885034122040523,0.0620932207311174,3.15756857916994,1.00099999999992,186.318794254542,31,31,NA,0,FALSE,FALSE,7.80999999999767,178,13,385,7,"fit_glaze_osc_zeta_v4_mouse",386.637588509083,386.9346707372
"L-BFGS-B1875",0.628438275034168,4.47797483657012,1.12741137939311,0.610425353018514,0.109059289590676,3.17480072769182,0.999,250.870520971775,58,58,NA,0,FALSE,FALSE,18.1499999999942,178,14,467,7,"fit_glaze_osc_zeta_v4_mouse",515.74104194355,515.985050658147
"L-BFGS-B1876",0.463848341274099,5.16543488936503,1.02494339646306,0.168410726943765,0.0351632157342559,3.38690776043219,1.001,339.668794890546,58,58,NA,0,FALSE,FALSE,26.0500000000175,178,15,665,7,"fit_glaze_osc_zeta_v4_mouse",693.337589781093,693.508061622797
"L-BFGS-B1877",0.01,2.68182785748722,0,10,0.115275503876768,0.751261438565571,1.001,27.6731350191658,92,92,NA,0,FALSE,TRUE,3.50999999998021,178,48,56,7,"fit_glaze_osc_zeta_v4_mouse",69.3462700383316,71.6796033716649
"L-BFGS-B1878",0.598770896525753,2.15532060165873,0,4.58819728298572,0.025,4.30053817287076,0.999,43.9738697463393,111,111,NA,1,FALSE,TRUE,6.70999999999185,179,8,85,7,"fit_glaze_osc_zeta_v4_mouse",101.947739492679,103.402284947224
"L-BFGS-B1879",0.40233177849055,3.07772276057441,2.01005668402453,0.445891071408077,0.0265904054571728,1.53161027155687,0.999,300.899033892454,135,135,NA,52,FALSE,FALSE,56.8600000000151,179,9,624,7,"fit_glaze_osc_zeta_v4_mouse",615.798067784908,615.979885966726
"L-BFGS-B1880",0.658297557797354,2.16948172862892,1.05644594782344,0.292964352577134,0.0259658751573297,2.93209389803853,0.999,285.606541831257,44,44,NA,0,FALSE,FALSE,17.1900000000023,179,10,586,7,"fit_glaze_osc_zeta_v4_mouse",585.213083662513,585.406855288811
"L-BFGS-B1881",0.63761339616364,2.11957223024088,1.05476263007276,0.502378544707592,0.0746680810058721,3.17289436954163,1.00050469205214,216.543716429779,56,56,NA,0,FALSE,FALSE,15.6300000000047,179,11,414,7,"fit_glaze_osc_zeta_v4_mouse",447.087432859557,447.363294928523
"L-BFGS-B1882",0.393275491936438,2.09670817262008,3.19497494101144,0.19884327010446,0.174252321168905,0.773719151817878,0.999,220.679477905009,122,122,NA,0,FALSE,FALSE,36.7099999999919,179,12,451,7,"fit_glaze_osc_zeta_v4_mouse",455.358955810019,455.611777480447
"L-BFGS-B1883",0.421850357529451,2.11515098872777,0.59503846793771,0.166773288469899,0.199723098843851,5.43012596229826,1.001,200.46278889301,188,188,NA,0,FALSE,TRUE,50.2700000000186,179,13,401,7,"fit_glaze_osc_zeta_v4_mouse",414.92557778602,415.210565063374
"L-BFGS-B1884",0.667931681159753,3.44843934982036,1.01839274083332,0.931204408550243,0.0592993574781767,3.14521834340902,1.001,358.916317335092,53,53,NA,0,FALSE,FALSE,25.929999999993,179,16,722,7,"fit_glaze_osc_zeta_v4_mouse",731.832634670183,731.989497415281
"L-BFGS-B1885",0.629611062229531,2.90432977106509,2.67012450059497,0.540021785339194,0.19538607468318,6.280043714526,0.999011680269017,321.133001590129,83,83,NA,0,FALSE,FALSE,35.2600000000093,179,17,630,7,"fit_glaze_osc_zeta_v4_mouse",656.266003180258,656.44606748894
"L-BFGS-B1886",0.615773357997402,4.53589910464608,0.940971658527358,0.662764605919262,0.0612388194273325,2.18361165654828,1.001,207.408010781988,126,126,NA,1,FALSE,FALSE,43.890000000014,179,18,521,7,"fit_glaze_osc_zeta_v4_mouse",428.816021563976,429.03434515072
"L-BFGS-B1887",0.490977346783121,3.7059130243613,0.973141695019136,1.09586427930024,0.144303739140617,3.15535090824902,0.999093428486381,503.529482160142,57,57,NA,52,FALSE,FALSE,33.8399999999965,179,19,862,7,"fit_glaze_osc_zeta_v4_mouse",1021.05896432028,1021.19011186127
"L-BFGS-B1888",0.605525245438855,9.24237726325872,0.319488650186113,0.783089303824877,0.0538482329473814,5.34511520292433,0.999676199201956,350.546711418404,113,113,NA,0,FALSE,FALSE,57.8299999999872,179,20,756,7,"fit_glaze_osc_zeta_v4_mouse",715.093422836807,715.243155457128
"L-BFGS-B1889",0.512704791086393,4.86145474958204,1.02355052851315,0.998523572462503,0.0361820636130938,3.14990223445192,1.00079998183866,466.029794743353,87,87,NA,52,FALSE,FALSE,49.5299999999988,179,21,829,7,"fit_glaze_osc_zeta_v4_mouse",946.059589486706,946.196008487924
"L-BFGS-B1890",0.410155052759955,4.04134592975284,1.08718215325158,0.894476196057264,0.0853400953032554,3.13209691901274,0.999,561.922924728423,47,47,NA,0,FALSE,FALSE,30.9599999999919,179,22,959,7,"fit_glaze_osc_zeta_v4_mouse",1137.84584945685,1137.96362022446
"L-BFGS-B1891",0.507852079008751,6.27186568873297,2.2582552574734,0.787365502472298,0.0268744033003926,1.75875999656239,0.999234281286685,583.91519938493,82,82,NA,0,FALSE,FALSE,64.3800000000047,179,23,1129,7,"fit_glaze_osc_zeta_v4_mouse",1181.83039876986,1181.93030956379
"L-BFGS-B1892",0.702379295723274,4.25737063349269,1.03300126486118,0.488740765555902,0.115694021579322,3.02346985835989,0.999,593.053152377596,48,48,NA,0,FALSE,FALSE,35.5899999999965,179,24,1078,7,"fit_glaze_osc_zeta_v4_mouse",1200.10630475519,1200.21097765239
"L-BFGS-B1893",0.549393074587148,11.4901884878567,1.01288560832582,0.865793171360257,0.135597887508264,3.19260397566688,1.001,495.528876053447,42,42,NA,0,FALSE,FALSE,33.6999999999825,179,25,1164,7,"fit_glaze_osc_zeta_v4_mouse",1005.05775210689,1005.15463792004
"L-BFGS-B1894",0.507257002365316,6.30332669578723,1.03560922301126,0.694946638499814,0.107701730955296,3.45027546146048,0.999799758864486,408.086487594417,61,61,NA,0,FALSE,FALSE,33.8300000000163,179,26,814,7,"fit_glaze_osc_zeta_v4_mouse",830.172975188834,830.311933005211
"L-BFGS-B1895",0.631758340244818,4.96594850643813,0.962298635820168,0.695028992721221,0.042962460802364,3.15658720850516,0.999,513.032475200899,79,79,NA,0,FALSE,FALSE,52.8699999999953,179,27,966,7,"fit_glaze_osc_zeta_v4_mouse",1040.0649504018,1040.18186063144
"L-BFGS-B1896",0.651091777639871,7.61165488343058,1.02476296960741,0.983983071928964,0.174945529108651,3.18430067269624,0.999,484.393920800615,73,73,NA,0,FALSE,FALSE,48.5599999999977,179,28,968,7,"fit_glaze_osc_zeta_v4_mouse",982.78784160123,982.904508267896
"L-BFGS-B1897",0.58863784353764,16.3883655518475,0,0.863847128394038,0.0273406526143018,1.00181430096163,0.999033627343696,458.89826231728,92,92,NA,0,FALSE,FALSE,75.109999999986,179,29,1171,7,"fit_glaze_osc_zeta_v4_mouse",931.79652463456,931.89282730008
"L-BFGS-B1898",0.594488459588881,3.42766679677826,1.08059220065909,0.430679979840668,0.0755339201467671,3.53859233764814,0.999058101669828,531.499497824044,74,74,NA,0,FALSE,FALSE,47.140000000014,179,46,930,7,"fit_glaze_osc_zeta_v4_mouse",1076.99899564809,1077.12047070232
